dataset,model,condition,target,preprocessing_policy,padding_policy,padding_required,pretraining_overlap,source_fidelity,contract_version,demographic_fields,seed,n_subjects,n_measurements,mae,rmse,bias,error_std,r2,pearson,calibration_slope,calibration_intercept,mae_ci_low,mae_ci_high,rmse_ci_low,rmse_ci_high,bias_ci_low,bias_ci_high,error_std_ci_low,error_std_ci_high,r2_ci_low,r2_ci_high,pearson_ci_low,pearson_ci_high,calibration_slope_ci_low,calibration_slope_ci_high,calibration_intercept_ci_low,calibration_intercept_ci_high,n_seeds,aggregation_mode,bootstrap_mode
BUT PPG,handcrafted_ppg,ppg_features_demographics,dbp,handcrafted_morphology_and_statistics_v1,none,False,not_applicable,not_applicable,source-faithful-v3,age/sex/BMI,20260715,38.0,66.0,6.717262385778749,8.238517051826946,0.4816722075356569,8.224424301902904,-0.0947406668370816,0.08753931092077966,0.2179525496425199,59.31004434538208,5.412255184778871,8.032236238920431,6.711048282434957,9.645994576536197,-2.018298297723278,2.8853369197853973,6.571199655177243,9.58170729432151,-0.3294709941197149,0.013478423756394357,-0.09134892114025539,0.2641374273041558,-0.2742908515194516,0.6579460439468616,24.88308054319377,97.54671252923121,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,handcrafted_ppg,ppg_features_demographics,sbp,handcrafted_morphology_and_statistics_v1,none,False,not_applicable,not_applicable,source-faithful-v3,age/sex/BMI,20260715,38.0,66.0,8.933646808854972,11.215306562195428,0.6507823342486133,11.196409408263605,0.4096513494975723,0.6484168616512325,0.8735785278282144,14.791699395382416,7.212157560542435,10.809094812223712,9.332621671930259,13.145174163212916,-2.5824670359658293,3.7275753919356243,9.19564694924565,13.07146644131226,0.06783639892652463,0.5944170452948455,0.4471145081926031,0.7774935592622153,0.5700451385713208,1.1445006391891113,-18.49663243320944,51.04886289468774,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_p,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,17,38.0,66.0,6.6426706338528065,8.091051426496993,-0.04925009388831252,8.090901532862144,-0.055900716441970255,-0.3388190830415349,-4.5606998081136805,422.24223631741694,5.378943594222834,7.987771791807485,6.577556639634187,9.668018754311179,-2.274842125207732,2.434716265524743,6.466937187124922,9.56001454100519,-0.1859731279786415,-0.02884702033708502,-0.5537215714446903,-0.10775528851637345,-7.909739994667381,-1.5356073259794345,190.86881376141957,675.9971587238218,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,23,38.0,66.0,6.618856387104123,8.070191728252293,-0.17276606135224465,8.068342234858198,-0.05046325803841878,-0.3294324507846403,-4.795396742706231,439.4691601972172,5.361094538876944,8.032092800519836,6.523167076739983,9.594890227277704,-2.6250756288510946,2.1670782240466253,6.437392144693723,9.50706512105867,-0.18378732344675372,-0.02305492961997592,-0.5312842766937922,-0.09835210353361548,-8.109256479109936,-1.4181400041467023,183.2655686246418,691.1873475474597,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,42,38.0,66.0,6.618370317760602,8.071858499406764,-0.26035354660354193,8.067658623492703,-0.05089721617097509,-0.3330817928593092,-4.908991976078109,447.6498169218719,5.403734336859172,7.917912229561858,6.600489037522364,9.521485155042507,-2.7749195978257895,2.096259699951668,6.49801521623346,9.4289340124443,-0.19790872351668082,-0.02197124025325093,-0.5288278469968476,-0.09782658584054423,-7.884732069330991,-1.4046548641764285,181.61525270248765,673.093103741411,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,17,38.0,66.0,12.252587303364216,14.737595753935434,0.35912817662823343,14.733219456696062,-0.019388092020477865,-0.11599697853793194,-1.8252105959714073,343.9185719638197,10.051822023179042,14.656044922587519,12.241225080523611,17.155405165053022,-4.185061125752029,4.899205723296406,12.025837666532842,16.984107582805485,-0.16794012142920817,0.006930329975605648,-0.37987991585583786,0.14921194524831044,-6.786433769171027,2.6303988534050218,-196.63799235067702,949.5554971104953,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,23,38.0,66.0,12.293180006953424,14.67903831022851,0.3149994756649772,14.675658112789595,-0.011303439399733106,-0.05581759421208027,-0.8958525239640778,230.62827473695722,10.12892687607574,14.6786172992555,12.175995841487945,17.094020162160316,-3.93054703582377,4.723481648802045,12.0721275805939,16.964426330667088,-0.13252233898506055,0.01454136447507198,-0.33524354544793317,0.22114081076913758,-5.771645763870503,3.6922207589211475,-329.90405470435485,824.5789202736528,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,42,38.0,66.0,12.215303820134507,14.633080488703527,0.011774835026632152,14.633075751260767,-0.004980879932968918,-0.01471094962304075,-0.25639202404116745,152.6546498947871,9.83957320174032,14.498373326936843,12.066287044912428,16.9700874062319,-4.638158300481696,4.2276986145173705,11.867706445931216,16.875318292942048,-0.14151718914386727,0.018982368769597486,-0.28215199322811624,0.2500524672243837,-5.549678372368071,4.577916406459799,-435.48029488560144,795.5161264968384,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,17,38.0,66.0,6.549645997290721,8.041854852000505,0.2322320636533061,8.038500962819832,-0.04309922304075875,-0.16570204290949095,-1.686020143703668,204.4583941181883,5.266195612890597,7.868640927409267,6.476443163106848,9.489723109182593,-2.0345863371461346,2.5693330795462233,6.379494697786177,9.394832704620695,-0.18087736741368482,-0.003982171842515104,-0.37897910654007766,0.09097315247445609,-3.93954081509399,0.9451412374500392,2.575283061437215,376.4982428106898,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,23,38.0,66.0,6.441294822020486,7.946726040052416,0.065154311824544,7.946458939131178,-0.01856709894394415,-0.04780361791680615,-0.49608210501511674,113.69519128759869,5.190403175540055,7.7411112714806505,6.379792651829008,9.37834221442471,-2.247067004656511,2.402550493255148,6.306325636308431,9.276714375615441,-0.15073646538790603,0.018839713989190203,-0.3213261905550364,0.2000394890310945,-3.6847219103426108,2.026021314754198,-78.79360110743299,356.23323828324374,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,42,38.0,66.0,6.504927028872881,7.997461742348684,0.09999444669102903,7.996836588987036,-0.03161465701473021,-0.11738150374762943,-1.2317544615187994,169.6777773007013,5.2380367851703005,7.846233881039773,6.416533151180405,9.457275155888329,-2.3368151093189087,2.4302810103422297,6.382734493805941,9.366702880481917,-0.1721838441078839,0.008420427664318072,-0.38156090769825085,0.14259725210792346,-4.068515130797335,1.5924603070739298,-46.382961497892495,386.36022409949936,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,17,38.0,66.0,11.674394865462022,13.901209686703826,0.934582771180865,13.869757957423777,0.09303304284062053,0.44535254470089236,3.500567353327099,-307.09050336702023,9.733978920529353,13.856359427531586,11.658139067435073,16.147226504024257,-3.196914938298016,5.169683607493042,11.438741990926408,15.973856741445518,-0.06810641147545343,0.1530038232779709,0.14640188865596848,0.6330115625363343,1.3104019711992998,5.31593145403276,-531.2757314051852,-37.78894214425338,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,23,38.0,66.0,11.493313648718566,13.65987747504732,0.7587658649799399,13.638787592577517,0.12425052799782665,0.5238967380826451,3.7469447502706643,-336.59684093235666,9.417772345124847,13.574423503014879,11.278886317557562,15.809885042372896,-3.159903863522181,4.789688699840099,11.06839281170146,15.648915242972253,-0.016955618657583396,0.1854933350067281,0.28013369939219235,0.6822384196764956,2.225384716674474,5.191665626129643,-514.2312966306221,-148.76334968610362,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,42,38.0,66.0,11.540716231904021,13.773679104981362,0.6630155783290899,13.757712252765469,0.10959785446723813,0.4777607404565124,3.505171956264818,-306.7023762979011,9.470243563808294,13.674015873963794,11.370151550196379,16.01504869169513,-3.2444156405236293,4.712440537405698,11.200080786897173,15.87788989006226,-0.03224949504944873,0.17359845070933907,0.21312017632228358,0.6665996375687679,1.7317333481088804,4.980112921198864,-487.9845670729792,-88.75127287862439,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_p,frozen,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,20260715,38.0,66.0,7.253513993319491,8.811509498920813,-0.9312226247237586,8.762164348651211,-0.25231559522804914,-0.314810131815995,-1.1831378041396567,164.7592574283873,5.877232503398428,8.703321183814273,7.307234645450341,10.2261570490437,-3.4947204755979615,1.5316513612662503,7.231581901323781,10.080625892181871,-0.5886606590747069,-0.09658804191559497,-0.49361073453314885,-0.11665816943129592,-2.0036070887817155,-0.5266637381782016,114.69185499679313,227.68395839027178,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_p,frozen,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,20260715,38.0,66.0,12.730741768770988,15.331422280168608,0.14065127236962185,15.330777095517085,-0.10319216291586697,-0.12338091348289643,-0.5592995743285667,189.533564477686,10.466279052472371,15.235477163720423,12.868738945826264,17.813534306287515,-4.435931554441415,4.754969475510267,12.69349157871978,17.676484013154703,-0.29923544629558774,-0.020041331376708913,-0.33908944588160134,0.07802392238614307,-1.7970791049873318,0.38322819031567257,74.56440791130115,340.3177371326236,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_p,frozen_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,20260715,38.0,66.0,6.957185671012907,8.293972625045654,-2.003412539440412,8.04837375510231,-0.10952823026382741,0.26530916953949335,0.43875169067111414,43.51910245543572,5.7185154052234735,8.225339108751404,6.898389192537483,9.589056380179118,-4.28045106483024,0.21873041061558263,6.7563072450189825,9.074881003712198,-0.5389277931381171,0.1275232650562483,-0.0984209201556641,0.48433666287533783,-0.20195590519561557,0.8285723311582116,13.846726289361577,92.35668433166438,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_p,frozen_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,20260715,38.0,66.0,9.195059212708184,11.46750164998274,-1.0625190669721523,11.418171803081151,0.38280286846050016,0.6300321227414148,0.8701521749740619,16.70106401772869,7.521746601180075,11.08571814520282,9.442854422844404,13.792080780285604,-4.194543881006394,1.9010960950625715,9.309307677390853,13.490766020069561,-0.03389604968840989,0.5843009189780735,0.4147188645362505,0.7809689922792882,0.5050060488054551,1.221590401960465,-25.52837648794261,61.175158435712305,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_s,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,17,38.0,66.0,6.606701931746067,8.076404496149525,0.005909015068885699,8.076402334515361,-0.0520812608637915,-0.28114853583878596,-3.4725301933918056,339.81511576803337,5.368109057606358,7.981835871739252,6.549294512011473,9.605989534782147,-2.2833660742350337,2.4021542655470927,6.451368513249606,9.49993195908112,-0.17503236048096654,-0.02280267211316024,-0.5203186716586443,-0.03210117483170065,-6.936173199003515,-0.4307788310533357,109.19421357908686,602.8817418051597,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,23,38.0,66.0,6.609678729413386,8.047197304925902,0.16574369488694798,8.045490258027282,-0.04448560955469616,-0.24438841093159358,-3.1435690678470998,315.32323461755755,5.360428037418306,7.976561135881322,6.571345871654738,9.55327935976971,-2.2529858480881266,2.4051117207105976,6.477196126046572,9.44373781931723,-0.1768666212633984,-0.016573112232110103,-0.4465460162540449,-0.03111646754636359,-5.951512770951035,-0.41610609639556256,107.70397749327742,528.9755914864667,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,42,38.0,66.0,6.642987778294439,8.097340760068253,-0.16633085728357921,8.095632244029987,-0.0575428992756708,-0.3106142413577543,-3.8217266642506127,365.688667866882,5.404816475165868,8.094731202799545,6.591527106930585,9.696758463746152,-2.3693246342922802,2.207442387426718,6.528037705749054,9.557501070271593,-0.19035885899337884,-0.02675379774014502,-0.5384509238376199,-0.09153161259379335,-6.822635186558191,-1.0316663656592158,151.24295685900222,592.7345981994573,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,17,38.0,66.0,12.299881789225577,14.847834422146649,0.3130073226767758,14.844534800505997,-0.0346953754146051,-0.2594285653227459,-4.380548060440457,655.1077329637709,10.032057696919006,14.6376851888709,12.317880208068683,17.30530074257975,-4.049844242695748,4.691469721030461,12.169004366591142,17.107183733541763,-0.18106800998685374,-0.011066992834917626,-0.49255831426822755,-0.00025377868685665545,-8.65072670358268,-0.007088526035037198,121.13361293875464,1176.011739720286,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,23,38.0,66.0,12.176863516266408,14.704690671504153,0.45349361374612296,14.697696121736657,-0.014841135588909982,-0.08416278483497933,-1.3885857557592594,290.8428840971257,9.922074132147731,14.586994454516331,12.120795068454607,17.16594613681344,-3.7663935705153446,4.751162991859334,11.934969780991501,17.008968208671778,-0.1506664471497403,0.013319908065271228,-0.398067353919496,0.2127153820451588,-7.236594776001576,3.2645661628948304,-273.91830666352257,1006.0488287517376,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,42,38.0,66.0,12.269879715752301,14.84479524215637,-0.04797797203885251,14.844717710207476,-0.03427183841151615,-0.2590609922843333,-4.366348361699237,651.801837406848,10.05670093226478,14.659828713557342,12.38908887171413,17.27120608680736,-4.442703979748979,4.483321432825936,12.194116265390097,17.14396107485872,-0.1637433101726593,-0.01057104935064223,-0.5079351839354427,0.0161180064037296,-8.874768963942863,0.30359766744395184,86.10640370370875,1199.7611983288778,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,17,38.0,66.0,6.56776397314648,8.0500297295302,0.2545604462457504,8.046003829574483,-0.045221007799727264,-0.16769934661389044,-1.6573508575884703,202.31063086489118,5.255408675266614,7.94950033368542,6.440904040038701,9.528758778463738,-1.9916675091977227,2.6237866979366475,6.365646672586824,9.45309401185368,-0.18099955329332684,-0.012548363420919957,-0.3812027354060234,0.043360000018307934,-4.060968482377136,0.4126931157200062,44.70129278334283,387.5337826577527,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,23,38.0,66.0,6.51971751715043,8.012502271577793,-0.30079612981751336,8.006854210008203,-0.03549854445636225,-0.13639363006137678,-1.465877270477376,186.9008508394157,5.225434403503993,7.861955427257526,6.482154607973729,9.441264588459747,-2.631051082685846,2.064476138235773,6.428452072851219,9.362793607395957,-0.17635308375614783,-0.0013156985171118927,-0.36284760055688436,0.0814718103187048,-4.4451763781508005,0.8787394905864684,9.743648611268775,411.71145079173243,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,42,38.0,66.0,6.5704862647709,8.068592123611014,-0.23227328624124466,8.06524816590887,-0.050046871555993855,-0.19362029669788505,-1.9214126950286756,221.50419269983126,5.342291642877629,7.960641344943729,6.536149086273995,9.54398016310605,-2.567457593426715,2.1063005617053037,6.480697238686626,9.439860867246969,-0.19004939046132188,-0.013376460870287916,-0.42770430506783935,0.039071579377906444,-4.709561049968584,0.4067896475164046,44.41119266231497,433.5825484270305,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,17,38.0,66.0,11.618547924386725,13.982532886258833,0.7588831697829961,13.96192401676538,0.08239034338519458,0.4059008813007937,3.282503825934083,-279.8152517592409,9.577640430550078,13.735249053021876,11.646021090338971,16.146279940088174,-3.3492517961374535,4.999316530589307,11.499093192711038,16.01521189660646,-0.07235864923249134,0.13738854284040913,0.11395758660065765,0.6233356498099868,0.9217619592867534,5.316496528740614,-529.5711192220948,9.211187938465782,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,23,38.0,66.0,11.571462181226227,13.913465533469145,0.26263853003268606,13.910986455085638,0.09143310322493836,0.45190128356717724,3.87718983681479,-350.5968646123957,9.483455984618264,13.816898273876888,11.523547822397473,16.18191176963271,-4.0548621431689975,4.26806894297928,11.334812834666561,16.010410274626587,-0.04157074123957447,0.1371616055568306,0.1526202671309206,0.6589854650083931,1.3536530394936426,6.1661077266144035,-631.830413388529,-43.93675223001332,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,finetuned_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,42,38.0,66.0,11.693188168639331,14.030868874317079,0.26817947050982655,14.028305711663005,0.0760352384370242,0.3592003862649146,2.768619955592292,-215.6298116381972,9.615299706457666,13.900714787919151,11.722051507400915,16.308772539130647,-3.96571423342116,4.28845299101618,11.55378393673006,16.18262891477399,-0.07199193499690694,0.13606439042409174,0.01685473431399984,0.6168773414766837,0.11966904135059016,5.292850838878872,-522.9976530957198,105.34217686660669,1,single_neural_seed,participant_resample_within_seed
BUT PPG,papagei_s,frozen,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,20260715,38.0,66.0,6.560368012827912,7.981870881799633,-0.24824972798916406,7.978009453884733,-0.027596361379839784,0.0058344522208769595,0.034515003048512904,73.36002060851158,5.412596709921601,7.814280149603363,6.5799674897196505,9.357660718441313,-2.6353749348606854,1.9464013738335433,6.482568174447289,9.269416353943704,-0.21573215560216755,0.06196357494712729,-0.319449391405549,0.3017205857187867,-2.053896136407651,1.7550790243876488,-56.6546689029187,231.69543516958873,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_s,frozen,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,20260715,38.0,66.0,12.042912041150402,14.671128832527959,0.5495496035147882,14.660832733985814,-0.010213895681351337,0.09055890638110287,0.40989320169687987,71.47271934735318,9.844210502321951,14.445747689706296,12.209518034006193,17.20320626992626,-4.024181370791108,4.9043112360109085,11.973654341471775,16.962447740256415,-0.21271996141107,0.10004168137627459,-0.15705244558060566,0.3802161523153876,-0.7134702551130448,2.0856260462302716,-132.78984397636847,208.99410186829496,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_s,frozen_demographics,dbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,20260715,38.0,66.0,6.296294559689578,7.698964204657644,-0.04797789574120841,7.698814710468096,0.043956259600768655,0.2100411732219711,1.0559618884971327,-4.200968015112862,5.112875354858836,7.609123856691252,6.324850411432396,9.115542801773618,-2.1831998970571354,2.1506724751401776,6.27519237396301,9.076975001566273,-0.12957519113742727,0.1257079809998882,-0.05217306114299967,0.4600358016964397,-0.25737817749437614,2.6557469829776053,-125.8685284120539,95.3851960771383,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,papagei_s,frozen_demographics,sbp,official_ppgbp_notebook_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,20260715,38.0,66.0,8.119339778038187,10.501462004810133,-0.3290667779159035,10.49630503054017,0.48241008323820256,0.6949247687376313,0.9979052637362718,0.5828879258459841,6.520261490889819,9.813740777577015,8.754484453374456,12.221671820252883,-3.438574076342538,2.675616667298616,8.661729739770738,12.030583797278787,0.2033268782008578,0.6275255414038594,0.5252855633755004,0.8139556408237726,0.6915386176469362,1.2848519488788588,-33.34812250978828,37.283716866207556,1,single_deterministic_fit,participant_resample_within_seed
BUT PPG,pulseppg,finetuned,dbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,17,38.0,66.0,6.602404387769211,8.033531740386394,-0.21380172334774122,8.030686212702449,-0.0409411789869083,-0.19252242943374925,-2.253036766428071,246.6634848744098,5.328383162628729,8.023210798759324,6.541202637249877,9.57079473816629,-2.524316823998235,2.136424687605625,6.445625718276187,9.443726827082576,-0.18204405088235287,0.005637572853600613,-0.533538221504301,0.15562575682975402,-6.3221950525530195,2.045924606423806,-79.85696910788435,556.019587503364,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned,dbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,23,38.0,66.0,6.614299180040062,8.0507088519681,-0.2054396891670466,8.048087198413823,-0.04539737062186222,-0.21748584055225367,-2.533124868423248,267.9041086443549,5.37402802080697,7.974828609310468,6.570885785137372,9.519934035308367,-2.4198195079125884,2.1389187695789906,6.500197046216222,9.4184788743529,-0.18471759757900602,0.0027985841317039266,-0.5286463111981976,0.11035918851383215,-5.996051223391504,1.441610496922752,-33.91145772904148,531.2246062603391,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned,dbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,42,38.0,66.0,6.602170517147034,8.014328454912395,-0.20220489751461923,8.011777191275328,-0.035970613135339,-0.14930451426769412,-1.6461050667643855,200.70150022390771,5.427980411219716,7.901917358137669,6.576649718602282,9.399220977436473,-2.5072378233808665,2.04879454660961,6.488458208709717,9.326332525186043,-0.17552328042538248,0.017249324176974126,-0.49915190740237003,0.21221244547721135,-5.5173395036602715,2.671114792629222,-127.39514739033598,494.5009172577416,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned,sbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,17,38.0,66.0,12.212112618309066,14.814793633967641,0.12305956843262875,14.814282525983678,-0.0300954975418799,-0.1246474196092296,-1.4036278859140126,292.2135179804331,9.982995580228605,14.604249301481609,12.42162760516701,17.140000131350476,-4.165719044867511,4.632926489972241,12.204870335678056,16.930384482459512,-0.16810963989581496,0.007660506344192991,-0.39248793111670877,0.1443359480639315,-4.292744298257225,1.8085004126414024,-96.90427764701637,643.5537593842951,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned,sbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,23,38.0,66.0,12.217032737399041,14.821115007128665,-0.04263893172700776,14.821053672935529,-0.03097475477951117,-0.13934063785449505,-1.6370138279601194,320.327379576308,10.041849244146162,14.530319450551158,12.37673264323823,17.066255170662934,-4.22184044875654,4.342859064709317,12.21589219673908,16.866491605961127,-0.16655793333903646,0.004246654749145511,-0.4099412755050699,0.13696358711493,-4.808406911034025,1.690332269751447,-86.83205719908258,705.8024266412134,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned,sbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,none,42,38.0,66.0,12.23187971494043,14.829502475735302,-0.015449355505788317,14.829494428174343,-0.03214196995712948,-0.1450905745970511,-1.6961007834198165,327.55004152153094,9.963617306529846,14.517831953916472,12.375231479053253,17.125733375989938,-4.4278936349616265,4.530212746849353,12.10090798764669,16.95535883498378,-0.16863213883898814,6.673113407605879e-05,-0.39453346576394294,0.10695149987222885,-4.714410811440808,1.3357574144647142,-38.78154097449937,695.9199661196154,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned_demographics,dbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,17,38.0,66.0,6.6070153469258806,8.04705911652786,-0.24345218677550526,8.04337562579595,-0.044449737548975854,-0.19623895656956722,-2.177442915859557,240.87194144704307,5.396670659351075,7.906632340821209,6.540932411637565,9.411388634592333,-2.676239279098478,2.1222825062498676,6.441045952404763,9.35258677355822,-0.1994975388584273,0.010427353269951057,-0.5315822306878005,0.18089173639927075,-5.99448263738838,2.1954952056821355,-90.92505482477434,532.0476261906107,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned_demographics,dbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,23,38.0,66.0,6.602453660515544,8.029780377633841,-0.22650399045497527,8.026585130386486,-0.039969243763561035,-0.1767782986278262,-1.9966555097089134,227.21470894184569,5.376837534024006,7.9383519935224705,6.521981545793849,9.473706904080045,-2.465597045000903,2.1259528562824106,6.441828860152529,9.388956269098053,-0.17861866462330794,0.011779879955452361,-0.49176470095202146,0.16606309712945935,-5.522755969311289,1.9948060984749747,-76.74435452210464,496.5535284722789,1,single_neural_seed,participant_resample_within_seed
BUT PPG,pulseppg,finetuned_demographics,dbp,official_ppgbp_script_equivalent,none,False,none,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,42,38.0,66.0,6.602862289799455,8.023186109302694,-0.2083633616039666,8.020480038878521,-0.0382618445549292,-0.1625408885069248,-1.7979385758064854,212.19507727315923,5.292988652483871,7.991892797796687,6.439892203474123,9.550027088167578,-2.5217336955495164,2.237318475738005,6.327407624571682,9.430087342936398,-0.18180467174980589,0.01608434998472187,-0.5095370826978628,0.1952817823545435,-5.609712132863963,2.4008533884057663,-105.73435903295362,502.3150911209569,1,single_neural_seed,participant_resample_within_seed
